customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_charges_num,tenure_group
8975-SKGRX,Male,0,Yes,No,71,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",116.10,8310.55,No,8310.55,Long-Term
0678-RLHVP,Female,0,No,No,53,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"Two year",No,"Electronic check",105.55,5682.25,No,5682.25,Long-Term
4315-MURBD,Female,0,No,No,12,Yes,No,"Fiber optic",Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",98.90,1120.95,Yes,1120.95,New
2267-FPIMA,Male,0,Yes,No,50,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",94.40,4914.9,No,4914.90,Long-Term
1051-GEJLJ,Female,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.50,27.55,No,27.55,New
9734-YWGEX,Female,0,No,No,9,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",98.30,923.5,Yes,923.50,New
2719-BDAQO,Male,0,No,No,17,Yes,No,"Fiber optic",Yes,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",93.85,1625.65,Yes,1625.65,Loyal
5285-MVEHD,Female,0,Yes,No,56,Yes,No,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.60,6068.65,No,6068.65,Long-Term
0379-DJQHR,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,"Two year",No,"Credit card (automatic)",81.35,5398.6,No,5398.60,Long-Term
0781-LKXBR,Male,1,No,No,9,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.50,918.6,Yes,918.60,New
5543-QDCRY,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",56.40,234.85,No,234.85,New
0297-RBCSG,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,"One year",Yes,"Bank transfer (automatic)",65.35,1231.85,No,1231.85,Loyal
4694-PHWFW,Female,0,No,Yes,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.95,170.9,No,170.90,New
0835-JKADZ,Female,0,No,No,71,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",111.25,7984.15,No,7984.15,Long-Term
1907-UBQFC,Male,1,No,No,10,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",72.85,688.65,Yes,688.65,New
7508-SMHXL,Female,1,No,No,15,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,No,"Credit card (automatic)",89.00,1288.3,No,1288.30,Loyal
3865-YIOTT,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",106.10,7848.5,No,7848.50,Long-Term
5993-BQHEA,Male,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",20.05,267,No,267.00,New
6024-RUGGH,Male,0,Yes,Yes,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",25.20,1798.9,No,1798.90,Long-Term
6513-EECDB,Male,1,Yes,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.55,73.55,Yes,73.55,New
3956-CJUST,Female,1,No,No,23,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",75.40,1643.55,No,1643.55,Loyal
4079-WWQQQ,Male,0,No,No,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",65.55,4807.45,No,4807.45,Long-Term
6103-BOCOU,Female,0,No,No,26,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",80.70,2193,No,2193.00,Loyal
5149-TGWDZ,Female,0,No,No,21,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Mailed check",104.55,2239.4,No,2239.40,Loyal
7471-WNSUF,Male,0,Yes,No,60,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",24.15,1505.9,No,1505.90,Long-Term
8942-DBMHZ,Male,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.45,255.35,No,255.35,New
4301-VVZKA,Male,0,Yes,No,16,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.40,1189.4,No,1189.40,Loyal
9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",79.70,4786.15,No,4786.15,Long-Term
4824-GUCBY,Female,1,No,No,22,Yes,No,"Fiber optic",Yes,Yes,No,No,No,No,Month-to-month,No,"Electronic check",81.70,1820.9,No,1820.90,Loyal
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,"Bank transfer (automatic)",76.30,2404.15,No,2404.15,Loyal
7074-IEVOJ,Female,1,No,No,3,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",79.40,205.05,Yes,205.05,New
9625-QSTYE,Female,0,No,No,13,Yes,No,"Fiber optic",No,Yes,Yes,No,No,No,Month-to-month,Yes,"Electronic check",81.15,952.3,Yes,952.30,Loyal
0862-PRCBS,Female,0,Yes,Yes,68,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",103.75,7039.45,No,7039.45,Long-Term
8812-ZRHFP,Female,0,Yes,Yes,30,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,"One year",No,"Electronic check",86.45,2538.05,No,2538.05,Loyal
5146-CBVOE,Female,0,No,No,16,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",75.10,1212.85,No,1212.85,Loyal
0454-OKRCT,Male,0,No,No,33,Yes,No,"Fiber optic",No,Yes,No,Yes,No,No,"Two year",No,"Bank transfer (automatic)",80.60,2651.1,No,2651.10,Loyal
5787-KXGIY,Male,0,Yes,No,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.30,1304.8,No,1304.80,Long-Term
4750-ZRXIU,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.60,360.1,Yes,360.10,New
4198-VFOEA,Female,0,No,No,12,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",Yes,"Mailed check",33.60,435.45,No,435.45,New
6630-UJZMY,Female,1,Yes,No,4,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",83.25,308.05,No,308.05,New
6400-BWQKW,Female,0,No,No,6,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",79.05,434.5,Yes,434.50,New
2692-AQCPF,Female,0,Yes,No,65,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",108.05,7118.9,No,7118.90,Long-Term
0347-UBKUZ,Female,0,No,No,15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.90,320.45,No,320.45,Loyal
0835-DUUIQ,Female,0,No,Yes,24,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",21.05,531.55,No,531.55,Loyal
0811-GSDTP,Female,0,No,Yes,13,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",30.15,382.2,No,382.20,Loyal
7567-ECMCM,Male,0,No,No,24,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",79.85,2001,No,2001.00,Loyal
6115-ZTBFQ,Female,0,Yes,No,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",65.50,4919.7,No,4919.70,Long-Term
6353-BRMMA,Female,0,Yes,Yes,54,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",104.10,5645.8,No,5645.80,Long-Term
6680-WKXRZ,Female,0,No,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",74.40,215.8,Yes,215.80,New
6231-WFGFH,Male,0,Yes,Yes,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.50,77.6,No,77.60,New
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Mailed check",91.35,2896.55,No,2896.55,Loyal
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",99.05,3395.8,Yes,3395.80,Loyal
6169-PPETC,Male,0,Yes,Yes,35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",20.50,759.35,No,759.35,Loyal
4208-UFFGW,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",44.95,85.15,Yes,85.15,New
8584-KMVXD,Female,0,No,No,8,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",75.60,535.55,No,535.55,New
8467-WYNSR,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,"Mailed check",55.10,1253.15,No,1253.15,Loyal
0851-DFJKB,Female,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,"Electronic check",58.95,955.15,No,955.15,Loyal
5382-SOYZL,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.10,2162.6,No,2162.60,Loyal
9448-REEVD,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Credit card (automatic)",44.70,44.7,Yes,44.70,New
3261-CQXOL,Female,0,Yes,Yes,71,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.45,1813.35,No,1813.35,Long-Term
8388-FYNPZ,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,"Electronic check",56.75,245.15,No,245.15,New
4002-BQWPQ,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,"Bank transfer (automatic)",81.75,2028.8,No,2028.80,Loyal
5651-YLPRD,Female,0,Yes,Yes,32,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",86.10,2723.75,No,2723.75,Loyal
2826-DXLQO,Male,1,Yes,No,7,No,"No phone service",DSL,Yes,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",29.80,220.45,No,220.45,New
4378-BZYFP,Male,0,No,No,17,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",20.50,365.8,No,365.80,Loyal
9489-UTFKA,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,"Bank transfer (automatic)",60.90,551.95,No,551.95,New
4849-PYRLQ,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,"Two year",No,"Bank transfer (automatic)",73.25,4054.2,No,4054.20,Long-Term
9117-SHLZX,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",45.70,45.7,Yes,45.70,New
9889-TMAHG,Male,1,No,No,8,Yes,No,"Fiber optic",Yes,No,No,Yes,Yes,Yes,Month-to-month,No,"Credit card (automatic)",100.30,832.35,Yes,832.35,New
4541-RMRLG,Male,0,No,No,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",19.25,112.3,Yes,112.30,New
7764-BDPEE,Male,0,No,Yes,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.85,60.65,No,60.65,New
3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,"Two year",No,"Credit card (automatic)",77.35,5550.1,No,5550.10,Long-Term
3158-MOERK,Female,0,No,No,2,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",96.00,174.8,Yes,174.80,New
7294-TMAOP,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",90.55,90.55,Yes,90.55,New
5002-GCQFH,Male,0,Yes,No,49,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",93.85,4733.1,No,4733.10,Long-Term
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,"Two year",No,"Bank transfer (automatic)",70.10,4048.95,No,4048.95,Long-Term
8919-FYFQZ,Male,1,Yes,No,44,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",30.35,1359.7,Yes,1359.70,Loyal
0604-THJFP,Female,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",75.95,4542.35,No,4542.35,Long-Term
2834-JRTUA,Male,0,No,No,71,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",108.05,7532.15,Yes,7532.15,Long-Term
5875-YPQFJ,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.90,69.9,Yes,69.90,New
5879-SESNB,Female,0,No,No,11,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",75.25,888.65,No,888.65,New
6646-QVXLR,Male,1,Yes,No,62,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",103.75,6383.35,Yes,6383.35,Long-Term
6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",54.95,1916,No,1916.00,Loyal
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",19.50,413,No,413.00,Loyal
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.60,808.95,No,808.95,Loyal
2483-XSSMZ,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,"One year",Yes,"Electronic check",47.85,1886.4,No,1886.40,Loyal
8603-IJWDN,Male,0,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",86.60,86.6,Yes,86.60,New
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",23.75,1679.25,No,1679.25,Long-Term
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",80.60,2656.5,Yes,2656.50,Loyal
2604-XVDAM,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",43.80,540.95,No,540.95,New
3717-OFRTN,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.75,19.75,No,19.75,New
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.15,537.35,No,537.35,Loyal
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.60,678.8,No,678.80,Loyal
1206-EHBDD,Female,0,Yes,No,56,Yes,No,"Fiber optic",Yes,No,Yes,No,No,No,"Two year",No,"Bank transfer (automatic)",80.30,4513.65,No,4513.65,Long-Term
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",24.35,1423.85,No,1423.85,Long-Term
4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.25,555.4,No,555.40,Loyal
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",26.10,225.55,No,225.55,New
7277-KAMWT,Male,0,No,No,13,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.00,268.45,No,268.45,Loyal
3842-IYKUE,Female,0,No,No,35,Yes,Yes,"Fiber optic",No,Yes,No,Yes,No,No,Month-to-month,No,"Credit card (automatic)",85.30,2917.5,Yes,2917.50,Loyal
6641-XRPSU,Female,0,No,No,34,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",70.00,2416.1,Yes,2416.10,Loyal
1374-DMZUI,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.30,424.45,Yes,424.45,New
2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",20.70,1492.1,No,1492.10,Long-Term
3234-VKACU,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,"Electronic check",70.30,132.4,No,132.40,New
8357-EQXFO,Female,0,No,No,7,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.35,660.9,Yes,660.90,New
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.50,1893.95,Yes,1893.95,Loyal
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",69.55,284.9,No,284.90,New
